manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_origin,gps_datum,gps_latitude,gps_longitude
KOMATSU,PC200,8M0,C22134,2019-01-10T01:54:23+07:00,measure,WGS84,-6.153466,106.9365
KOMATSU,PC200,8M0,C22133,2019-01-10T01:36:23+07:00,measure,WGS84,-6.153599,106.936966
KOMATSU,PC200,8M0,C22132,2019-01-10T01:49:23+07:00,measure,WGS84,0.0115,110.9046
KOMATSU,PC200,8M0,C22131,2019-01-10T01:48:23+07:00,measure,WGS84,-1.906833,111.4845
KOMATSU,PC200,8M0,C22114,2019-01-10T01:09:23+07:00,measure,WGS84,-2.3576,110.174366
KOMATSU,PC200,8M0,C22113,2019-01-09T06:36:21+07:00,measure,WGS84,-6.076933,106.9713
KOMATSU,PC200,8M0,C22112,2019-01-10T01:53:18+07:00,measure,WGS84,0.690666,117.527632
KOMATSU,PC200,8M0,C22111,2019-01-09T01:13:23+07:00,measure,WGS84,2.058499,117.3158
KOMATSU,PC200,8M0,C22110,2019-01-10T01:06:23+07:00,measure,WGS84,-6.087766,106.974366
KOMATSU,PC200,8M0,C22109,2019-01-10T01:39:24+07:00,measure,WGS84,2.3576,116.988366
KOMATSU,PC200,8M0,C22103,2019-01-10T01:02:24+07:00,measure,WGS84,-1.902133,111.484199
KOMATSU,PC200,8M0,C22102,2019-01-10T02:03:23+08:00,measure,WGS84,0.526766,115.344199
KOMATSU,PC200,8M0,C22101,2019-01-10T02:08:23+08:00,measure,WGS84,0.502299,115.371233
KOMATSU,PC200,8M0,C22100,2019-01-10T02:44:23+08:00,measure,WGS84,0.445399,115.347399
KOMATSU,PC200,8M0,C22076,2019-01-10T01:02:00+07:00,measure,WGS84,2.357666,116.988066
KOMATSU,PC200,8M0,C22075,2019-01-10T01:10:23+07:00,measure,WGS84,2.357666,116.9882
KOMATSU,PC200,8M0,C22074,2019-01-10T01:52:23+07:00,measure,WGS84,-0.897632,119.8889
KOMATSU,PC200,8M0,C22073,2019-01-10T01:58:24+07:00,measure,WGS84,-6.976332,110.324066
KOMATSU,PC200,8M0,C22072,2019-01-10T01:41:24+07:00,measure,WGS84,-6.1544,106.936699
KOMATSU,PC200,8M0,C22071,2019-01-10T00:59:17+07:00,measure,WGS84,-7.430966,109.083866
KOMATSU,PC200,8M0,C22070,2019-01-10T01:44:24+07:00,measure,WGS84,-8.492733,116.6426
KOMATSU,PC200,8M0,C22069,2019-01-10T01:36:24+07:00,measure,WGS84,-6.154566,106.936833
KOMATSU,PC200,8M0,C22068,2019-01-10T01:00:00+07:00,measure,WGS84,-6.154099,106.936533
KOMATSU,PC200,8M0,C22067,2019-01-10T01:10:23+07:00,measure,WGS84,-6.154266,106.936833
KOMATSU,PC200,8M0,C22066,2019-01-10T01:03:24+07:00,measure,WGS84,-6.856599,111.526533
KOMATSU,PC200,8M0,C22065,2019-01-10T01:50:24+07:00,measure,WGS84,-6.424266,106.555132
KOMATSU,PC200,8M0,C22060,2019-01-10T01:26:24+07:00,measure,WGS84,-6.154433,106.936667
KOMATSU,PC200,8M0,C22059,2019-01-10T01:40:24+07:00,measure,WGS84,-6.154066,106.936833
KOMATSU,PC200,8M0,C22058,2019-01-10T02:07:23+08:00,measure,WGS84,1.143066,117.6869
KOMATSU,PC200,8M0,C22057,2019-01-10T01:03:00+07:00,measure,WGS84,-6.236933,107.883567
KOMATSU,PC200,8M0,C22056,2019-01-10T01:05:23+07:00,measure,WGS84,-6.269366,107.873366
KOMATSU,PC200,8M0,C22055,2019-01-10T01:04:00+07:00,measure,WGS84,-2.6332,103.59
KOMATSU,PC200,8M0,C22054,2019-01-10T01:35:24+07:00,measure,WGS84,-6.835833,111.675399
KOMATSU,PC200,8M0,C22053,2019-01-10T01:06:24+07:00,measure,WGS84,-4.606033,138.367666
KOMATSU,PC200,8M0,C22052,2019-01-10T01:12:23+07:00,measure,WGS84,-7.361233,112.630333
KOMATSU,PC200,8M0,C22051,2019-01-10T01:42:00+07:00,measure,WGS84,-6.856099,111.526667
KOMATSU,PC200,8M0,C22050,2019-01-10T01:16:24+07:00,measure,WGS84,-6.984099,113.839233
KOMATSU,PC200,8M0,C22049,2019-01-09T01:01:00+07:00,measure,WGS84,-7.742866,111.937
KOMATSU,PC200,8M0,C22048,2019-01-10T01:44:24+07:00,measure,WGS84,-8.871067,116.282632
KOMATSU,PC200,8M0,C22047,2019-01-10T01:01:00+07:00,measure,WGS84,-8.4927,116.642632
KOMATSU,PC200,8M0,C22046,2019-01-10T04:48:14+07:00,measure,WGS84,-5.972967,116.614199
KOMATSU,PC200,8M0,C22045,2019-01-10T01:12:24+07:00,measure,WGS84,-8.492632,116.642632
KOMATSU,PC200,8M0,C22044,2019-01-10T01:11:23+07:00,measure,WGS84,-8.4926,116.6427
KOMATSU,PC200,8M0,C22043,2019-01-10T01:09:23+07:00,measure,WGS84,-7.760999,114.2476
KOMATSU,PC200,8M0,C22042,2019-01-10T01:04:00+07:00,measure,WGS84,-7.638832,112.182166
KOMATSU,PC200,8M0,C22041,2019-01-10T01:07:24+07:00,measure,WGS84,-6.657133,106.880166
KOMATSU,PC200,8M0,C22040,2019-01-09T01:08:24+07:00,measure,WGS84,-4.209633,121.598133
KOMATSU,PC200,8M0,C22039,2019-01-09T01:06:24+07:00,measure,WGS84,0.542066,116.153533
KOMATSU,PC200,8M0,C22038,2019-01-10T01:07:24+07:00,measure,WGS84,0.538699,116.155233
KOMATSU,PC200,8M0,C22037,2019-01-10T01:12:24+07:00,measure,WGS84,-6.657133,106.880166
KOMATSU,PC200,8M0,C22036,2019-01-10T01:42:24+07:00,measure,WGS84,-6.154167,106.936833
KOMATSU,PC200,8M0,C22035,2019-01-10T01:54:24+07:00,measure,WGS84,-6.154532,106.936466
KOMATSU,PC200,8M0,C22034,2019-01-10T01:12:24+07:00,measure,WGS84,1.199966,116.955633
KOMATSU,PC200,8M0,C22033,2019-01-10T01:00:00+07:00,measure,WGS84,0.308133,115.543699
KOMATSU,PC200,8M0,C22028,2019-01-10T01:11:24+07:00,measure,WGS84,-2.877032,121.977466
KOMATSU,PC200,8M0,C22027,2019-01-10T01:06:00+07:00,measure,WGS84,-2.003499,110.831866
KOMATSU,PC200,8M0,C22026,2019-01-10T01:09:24+07:00,measure,WGS84,-0.845666,110.167533
KOMATSU,PC200,8M0,C22025,2019-01-10T01:06:00+07:00,measure,WGS84,-2.048832,110.969133
KOMATSU,PC200,8M0,C22024,2019-01-10T01:10:24+07:00,measure,WGS84,-2.895066,121.074532
KOMATSU,PC200,8M0,C22023,2019-01-10T01:08:24+07:00,measure,WGS84,-4.775132,122.480966
KOMATSU,PC200,8M0,C22022,2019-01-10T01:07:24+07:00,measure,WGS84,-3.288499,122.280933
KOMATSU,PC200,8M0,C22021,2019-01-10T01:56:24+07:00,measure,WGS84,-5.3977,119.591432
KOMATSU,PC200,8M0,C22020,2019-01-10T01:11:24+07:00,measure,WGS84,-3.468533,122.078232
KOMATSU,PC200,8M0,C22019,2019-01-10T01:13:24+07:00,measure,WGS84,-3.357266,122.033366
KOMATSU,PC200,8M0,C22018,2019-01-10T01:11:24+07:00,measure,WGS84,-4.416667,122.344167
KOMATSU,PC200,8M0,C22017,2018-12-31T16:32:13+07:00,measure,WGS84,-4.9009,119.656266
KOMATSU,PC200,8M0,C22016,2019-01-10T01:13:24+07:00,measure,WGS84,-5.4514,122.8738
KOMATSU,PC200,8M0,C22015,2019-01-09T01:23:24+07:00,measure,WGS84,-6.154299,106.936633
KOMATSU,PC200,8M0,C22014,2019-01-10T01:11:24+07:00,measure,WGS84,3.367632,99.438366
KOMATSU,PC200,8M0,C22013,2019-01-10T01:13:24+07:00,measure,WGS84,-2.014299,102.998832
KOMATSU,PC200,8M0,C22012,2019-01-10T01:07:24+07:00,measure,WGS84,-2.702666,106.566966
KOMATSU,PC200,8M0,C22010,2019-01-10T01:08:00+07:00,measure,WGS84,1.520999,101.405666
KOMATSU,PC200,8M0,C22009,2019-01-10T04:29:16+07:00,measure,WGS84,-0.449433,115.754867
KOMATSU,PC200,8M0,C22008,2019-01-10T01:15:24+07:00,measure,WGS84,1.5209,101.405633
KOMATSU,PC200,8M0,C22007,2019-01-10T01:08:00+07:00,measure,WGS84,-2.446667,133.1359
KOMATSU,PC200,8M0,C22006,2019-01-09T01:00:00+07:00,measure,WGS84,-6.095999,106.955533
KOMATSU,PC200,8M0,C22005,2019-01-09T20:05:38+07:00,measure,WGS84,-0.019532,109.337032
KOMATSU,PC200,8M0,C22004,2019-01-10T01:14:24+07:00,measure,WGS84,-3.400633,122.241266
KOMATSU,PC200,8M0,C22003,2019-01-10T01:08:00+07:00,measure,WGS84,-2.831166,122.172799
KOMATSU,PC200,8M0,C22002,2019-01-10T01:08:00+07:00,measure,WGS84,-2.833266,122.175866
KOMATSU,PC200,8M0,C22001,2019-01-09T20:52:16+07:00,measure,WGS84,-0.694899,116.179366
KOMATSU,PC200,8M0,C22000,2019-01-10T02:41:00+08:00,measure,WGS84,-0.842999,115.5027
KOMATSU,PC200,8M0,C21999,2019-01-09T02:46:24+08:00,measure,WGS84,-0.324033,114.848366
KOMATSU,PC200,8M0,C21998,2019-01-10T01:08:00+07:00,measure,WGS84,-2.832032,122.1739
KOMATSU,PC200,8M0,C21997,2019-01-10T01:09:24+07:00,measure,WGS84,-3.537166,122.1738
KOMATSU,PC200,8M0,C21996,2019-01-10T01:31:24+07:00,measure,WGS84,-6.154233,106.936599
KOMATSU,PC200,8M0,C21995,2019-01-08T01:56:24+07:00,measure,WGS84,-6.153832,106.936833
KOMATSU,PC200,8M0,C21994,2019-01-10T01:08:24+07:00,measure,WGS84,-1.465566,110.228832
KOMATSU,PC200,8M0,C21993,2019-01-10T01:08:00+07:00,measure,WGS84,-0.529633,115.6101
KOMATSU,PC200,8M0,C21990,2019-01-10T01:17:24+07:00,measure,WGS84,0.6769,124.538366
KOMATSU,PC200,8M0,C21989,2019-01-10T02:36:00+08:00,measure,WGS84,-0.112833,114.880299
KOMATSU,PC200,8M0,C21988,2019-01-10T01:25:24+07:00,measure,WGS84,0.604366,124.520499
KOMATSU,PC200,8M0,C21987,2019-01-10T01:12:24+07:00,measure,WGS84,1.072233,121.241866
KOMATSU,PC200,8M0,C21986,2019-01-10T01:09:00+07:00,measure,WGS84,0.9707,101.0426
KOMATSU,PC200,8M0,C21985,2019-01-10T01:10:24+07:00,measure,WGS84,-4.068166,120.128166
KOMATSU,PC200,8M0,C21984,2019-01-10T01:12:24+07:00,measure,WGS84,0.9801,101.0319
KOMATSU,PC200,8M0,C21983,2019-01-10T01:13:24+07:00,measure,WGS84,0.979966,101.032066
KOMATSU,PC200,8M0,C21982,2019-01-10T01:36:24+07:00,measure,WGS84,1.527933,124.986466
KOMATSU,PC200,8M0,C21981,2019-01-10T01:08:24+07:00,measure,WGS84,-8.433499,117.302399
KOMATSU,PC200,8M0,C21980,2019-01-10T01:16:24+07:00,measure,WGS84,-7.624766,112.467233
KOMATSU,PC200,8M0,C21979,2019-01-10T02:08:00+08:00,measure,WGS84,-1.9863,115.877799
KOMATSU,PC200,8M0,C21978,2019-01-10T01:57:24+07:00,measure,WGS84,-8.514299,140.410633
KOMATSU,PC200,8M0,C21965,2019-01-10T01:50:24+07:00,measure,WGS84,-8.128099,122.876533
KOMATSU,PC200,8M0,C21964,2019-01-10T01:17:24+07:00,measure,WGS84,-9.092166,124.888966
KOMATSU,PC200,8M0,C21963,2019-01-10T01:15:24+07:00,measure,WGS84,-2.985333,115.2614
KOMATSU,PC200,8M0,C21962,2019-01-10T01:10:00+07:00,measure,WGS84,-3.205933,115.038166
KOMATSU,PC200,8M0,C21961,2019-01-10T01:51:24+07:00,measure,WGS84,-3.4,114.667333
KOMATSU,PC200,8M0,C21960,2019-01-10T01:05:24+07:00,measure,WGS84,-3.399867,114.667533
KOMATSU,PC200,8M0,C21959,2019-01-10T01:10:24+07:00,measure,WGS84,-3.338366,114.539899
KOMATSU,PC200,8M0,C21958,2019-01-10T01:33:24+07:00,measure,WGS84,-3.399799,114.6675
KOMATSU,PC200,8M0,C21957,2019-01-10T01:11:24+07:00,measure,WGS84,-3.399899,114.667399
KOMATSU,PC200,8M0,C21956,2019-01-10T01:10:00+07:00,measure,WGS84,-3.382166,140.755599
KOMATSU,PC200,8M0,C21955,2019-01-10T01:53:24+07:00,measure,WGS84,-3.382233,140.7557
KOMATSU,PC200,8M0,C21954,2019-01-10T01:29:24+07:00,measure,WGS84,-6.154,106.936566
KOMATSU,PC200,8M0,C21953,2019-01-10T01:10:24+07:00,measure,WGS84,-1.023666,114.928766
KOMATSU,PC200,8M0,C21952,2019-01-10T01:57:24+07:00,measure,WGS84,-3.3995,114.667133
KOMATSU,PC200,8M0,C21951,2019-01-10T01:11:00+07:00,measure,WGS84,-2.9369,115.255033
KOMATSU,PC200,8M0,C21950,2019-01-10T01:13:24+07:00,measure,WGS84,-3.4664,115.579666
KOMATSU,PC200,8M0,C21949,2019-01-09T01:10:27+07:00,measure,WGS84,-2.060633,115.550399
KOMATSU,PC200,8M0,C21948,2019-01-09T01:21:24+07:00,measure,WGS84,-3.399933,114.667466
KOMATSU,PC200,8M0,C21947,2019-01-08T19:36:23+07:00,measure,WGS84,-2.137632,115.578066
KOMATSU,PC200,8M0,C21946,2019-01-10T02:11:00+08:00,measure,WGS84,-2.162566,115.561332
KOMATSU,PC200,8M0,C21945,2019-01-10T01:08:24+07:00,measure,WGS84,-3.400033,114.667299
KOMATSU,PC200,8M0,C21944,2018-11-30T01:34:22+07:00,measure,WGS84,-3.697899,128.184233
KOMATSU,PC200,8M0,C21943,2019-01-10T01:15:24+07:00,measure,WGS84,-1.064799,132.435999
KOMATSU,PC200,8M0,C21942,2019-01-10T01:16:24+07:00,measure,WGS84,-1.298699,132.234133
KOMATSU,PC200,8M0,C21941,2019-01-10T01:18:24+07:00,measure,WGS84,-1.298699,132.233966
KOMATSU,PC200,8M0,C21940,2018-12-21T01:00:00+07:00,measure,WGS84,-6.112533,106.867866
KOMATSU,PC200,8M0,C21939,2019-01-10T01:12:00+07:00,measure,WGS84,-6.9658,108.640533
KOMATSU,PC200,8M0,C21938,2019-01-10T01:12:24+07:00,measure,WGS84,-3.463932,122.287133
KOMATSU,PC200,8M0,C21937,2019-01-10T01:17:24+07:00,measure,WGS84,-3.4695,122.298133
KOMATSU,PC200,8M0,C21936,2019-01-10T01:18:24+07:00,measure,WGS84,-0.051233,129.392866
KOMATSU,PC200,8M0,C21935,2019-01-10T01:12:00+07:00,measure,WGS84,-0.0638,129.386667
KOMATSU,PC200,8M0,C21934,2019-01-10T01:12:00+07:00,measure,WGS84,-0.059099,129.392399
KOMATSU,PC200,8M0,C21933,2019-01-10T01:12:00+07:00,measure,WGS84,-0.058466,129.3925
KOMATSU,PC200,8M0,C21932,2019-01-10T01:12:00+07:00,measure,WGS84,-0.072266,129.401566
KOMATSU,PC200,8M0,C21931,2019-01-10T01:13:00+07:00,measure,WGS84,-0.071933,129.401266
KOMATSU,PC200,8M0,C21930,2019-01-10T01:12:00+07:00,measure,WGS84,-1.223599,110.491233
KOMATSU,PC200,8M0,C21929,2019-01-10T01:13:00+07:00,measure,WGS84,-1.5138,127.4352
KOMATSU,PC200,8M0,C21928,2019-01-10T01:17:24+07:00,measure,WGS84,-1.526633,127.431133
KOMATSU,PC200,8M0,C21927,2019-01-10T01:18:24+07:00,measure,WGS84,-1.5119,127.431633
KOMATSU,PC200,8M0,C21926,2019-01-10T01:13:24+07:00,measure,WGS84,-1.510833,127.4314
KOMATSU,PC200,8M0,C21925,2019-01-10T01:15:24+07:00,measure,WGS84,-1.515132,127.426266
KOMATSU,PC200,8M0,C21924,2019-01-10T01:20:24+07:00,measure,WGS84,-1.515266,127.426366
KOMATSU,PC200,8M0,C21923,2019-01-10T04:17:16+07:00,measure,WGS84,-1.520066,127.432666
KOMATSU,PC200,8M0,C21922,2019-01-10T01:14:24+07:00,measure,WGS84,-1.5108,127.431432
KOMATSU,PC200,8M0,C21921,2019-01-10T01:13:00+07:00,measure,WGS84,-1.517199,127.431599
KOMATSU,PC200,8M0,C21920,2019-01-10T01:15:00+07:00,measure,WGS84,-1.524633,127.4264
KOMATSU,PC200,8M0,C21919,2019-01-10T01:20:24+07:00,measure,WGS84,-0.058499,129.3921
KOMATSU,PC200,8M0,C21918,2019-01-10T01:13:00+07:00,measure,WGS84,-6.885366,107.433099
KOMATSU,PC200,8M0,C21917,2019-01-10T01:13:00+07:00,measure,WGS84,-6.884766,107.433733
KOMATSU,PC200,8M0,C21908,2019-01-10T01:14:24+07:00,measure,WGS84,-5.920033,106.091866
KOMATSU,PC200,8M0,C21907,2019-01-10T01:14:00+07:00,measure,WGS84,-5.939766,106.089033
KOMATSU,PC200,8M0,C21906,2019-01-10T01:19:24+07:00,measure,WGS84,-5.920132,106.092
KOMATSU,PC200,8M0,C21905,2019-01-09T01:16:24+07:00,measure,WGS84,-5.919233,106.079733
KOMATSU,PC200,8M0,C21904,2019-01-10T01:16:24+07:00,measure,WGS84,-7.432066,109.080166
KOMATSU,PC200,8M0,C21903,2019-01-10T01:20:24+07:00,measure,WGS84,-6.274799,106.343232
KOMATSU,PC200,8M0,C21893,2019-01-10T01:20:24+07:00,measure,WGS84,-6.026033,105.939366
KOMATSU,PC200,8M0,C21892,2019-01-10T01:19:24+07:00,measure,WGS84,-3.330366,105.234066
KOMATSU,PC200,8M0,C21891,2019-01-10T01:18:24+07:00,measure,WGS84,-0.781966,117.193366
KOMATSU,PC200,8M0,C21890,2019-01-10T01:20:24+07:00,measure,WGS84,-6.154,106.936667
KOMATSU,PC200,8M0,C21889,2019-01-10T01:17:00+07:00,measure,WGS84,0.384033,111.911067
KOMATSU,PC200,8M0,C21888,2019-01-10T01:17:00+07:00,measure,WGS84,0.8044,110.741033
KOMATSU,PC200,8M0,C21887,2019-01-10T01:18:24+07:00,measure,WGS84,-7.435166,109.072199
KOMATSU,PC200,8M0,C21886,2019-01-10T01:17:00+07:00,measure,WGS84,-1.458499,116.365732
KOMATSU,PC200,8M0,C21885,2019-01-10T01:17:00+07:00,measure,WGS84,1.453832,117.117833
KOMATSU,PC200,8M0,C21884,2019-01-10T01:19:24+07:00,measure,WGS84,-2.7096,108.204699
KOMATSU,PC200,8M0,C21883,2019-01-10T01:18:00+07:00,measure,WGS84,-2.702632,108.195732
KOMATSU,PC200,8M0,C21882,2019-01-10T01:18:00+07:00,measure,WGS84,-2.656166,106.630399
KOMATSU,PC200,8M0,C21881,2019-01-09T01:00:00+07:00,measure,WGS84,-6.095966,106.955433
KOMATSU,PC200,8M0,C21880,2019-01-10T01:21:24+07:00,measure,WGS84,0.313533,99.562799
KOMATSU,PC200,8M0,C21879,2019-01-10T01:23:24+07:00,measure,WGS84,0.278499,99.575866
KOMATSU,PC200,8M0,C21878,2019-01-10T02:30:36+07:00,measure,WGS84,-2.697999,108.191466
KOMATSU,PC200,8M0,C21877,2019-01-10T01:19:24+07:00,measure,WGS84,-5.5833,105.185033
KOMATSU,PC200,8M0,C21867,2019-01-10T01:23:24+07:00,measure,WGS84,-6.708633,108.572233
KOMATSU,PC200,8M0,C21866,2019-01-10T01:21:00+07:00,measure,WGS84,-6.7469,105.521667
KOMATSU,PC200,8M0,C21865,2019-01-10T01:25:24+07:00,measure,WGS84,-0.296833,114.729199
KOMATSU,PC200,8M0,C21864,2019-01-09T01:19:00+07:00,measure,WGS84,0.001633,117.266933
KOMATSU,PC200,8M0,C21863,2019-01-10T01:20:00+07:00,measure,WGS84,0.224299,117.271332
KOMATSU,PC200,8M0,C21862,2019-01-10T01:19:24+07:00,measure,WGS84,-6.153932,106.936633
KOMATSU,PC200,8M0,C21861,2019-01-09T12:32:09+07:00,measure,WGS84,-2.301833,103.941033
KOMATSU,PC200,8M0,C21860,2019-01-10T01:29:24+07:00,measure,WGS84,-6.154167,106.936699
KOMATSU,PC200,8M0,C21859,2019-01-10T01:24:24+07:00,measure,WGS84,-1.487433,103.670166
KOMATSU,PC200,8M0,C21858,2019-01-10T01:24:24+07:00,measure,WGS84,-2.498832,116.445366
KOMATSU,PC200,8M0,C21857,2019-01-10T01:27:24+07:00,measure,WGS84,-1.882199,106.043066
KOMATSU,PC200,8M0,C21856,2019-01-10T01:21:00+07:00,measure,WGS84,-1.538733,127.414299
KOMATSU,PC200,8M0,C21810,2019-01-10T01:28:24+07:00,measure,WGS84,0.301699,115.557799
KOMATSU,PC200,8M0,C21809,2019-01-10T01:29:24+07:00,measure,WGS84,0.3084,115.571766
KOMATSU,PC200,8M0,C21808,2019-01-10T01:35:24+07:00,measure,WGS84,-1.606933,102.0494
KOMATSU,PC200,8M0,C21807,2019-01-10T01:10:24+07:00,measure,WGS84,0.480866,112.702799
KOMATSU,PC200,8M0,C21805,2019-01-10T01:28:24+07:00,measure,WGS84,-1.5839,127.453567
KOMATSU,PC200,8M0,C21804,2019-01-10T01:31:24+07:00,measure,WGS84,-1.538499,127.4195
KOMATSU,PC200,8M0,C21803,2019-01-10T01:37:24+07:00,measure,WGS84,-1.584333,127.453599
KOMATSU,PC200,8M0,C21802,2019-01-10T01:30:24+07:00,measure,WGS84,-1.539199,127.420066
KOMATSU,PC200,8M0,C21801,2019-01-10T01:35:24+07:00,measure,WGS84,-5.410999,105.321833
KOMATSU,PC200,8M0,C21800,2019-01-10T01:36:24+07:00,measure,WGS84,-1.552433,127.432766
KOMATSU,PC200,8M0,C21799,2019-01-09T01:36:24+07:00,measure,WGS84,0.553433,121.235266
KOMATSU,PC200,8M0,C21798,2019-01-10T01:21:24+07:00,measure,WGS84,-0.019233,109.336566
KOMATSU,PC200,8M0,C21789,2019-01-10T01:03:24+07:00,measure,WGS84,0.279566,110.278733
KOMATSU,PC200,8M0,C21788,2019-01-10T01:32:24+07:00,measure,WGS84,-8.424233,116.7109
KOMATSU,PC200,8M0,C21787,2019-01-10T01:34:24+07:00,measure,WGS84,0.545233,121.2413
KOMATSU,PC200,8M0,C21786,2019-01-10T01:15:24+07:00,measure,WGS84,-4.436733,136.866332
KOMATSU,PC200,8M0,C21785,2019-01-10T01:17:24+07:00,measure,WGS84,-4.4365,136.866466
KOMATSU,PC200,8M0,C21784,2019-01-10T01:18:24+07:00,measure,WGS84,-4.436599,136.866466
KOMATSU,PC200,8M0,C21783,2019-01-10T01:32:24+07:00,measure,WGS84,-4.436566,136.8665
KOMATSU,PC200,8M0,C21782,2019-01-10T01:36:24+07:00,measure,WGS84,-9.6365,119.4207
KOMATSU,PC200,8M0,C21781,2019-01-10T01:35:24+07:00,measure,WGS84,-8.759933,116.820866
KOMATSU,PC200,8M0,C21780,2019-01-10T01:38:24+07:00,measure,WGS84,-1.173832,110.519966
KOMATSU,PC200,8M0,C21779,2019-01-10T01:31:00+07:00,measure,WGS84,-7.431233,109.085933
KOMATSU,PC200,8M0,C21774,2019-01-10T01:31:00+07:00,measure,WGS84,-0.315599,117.188866
KOMATSU,PC200,8M0,C21773,2019-01-10T01:36:24+07:00,measure,WGS84,-0.315966,117.193066
KOMATSU,PC200,8M0,C21772,2019-01-10T01:34:24+07:00,measure,WGS84,-0.341933,117.077299
KOMATSU,PC200,8M0,C21771,2019-01-10T01:35:24+07:00,measure,WGS84,-0.315533,117.1889
KOMATSU,PC200,8M0,C21770,2019-01-10T01:38:24+07:00,measure,WGS84,-0.316366,117.188099
KOMATSU,PC200,8M0,C21769,2019-01-10T01:38:24+07:00,measure,WGS84,-2.557367,120.368966
KOMATSU,PC200,8M0,C21768,2019-01-10T01:34:24+07:00,measure,WGS84,-9.731566,124.842433
KOMATSU,PC200,8M0,C21767,2019-01-10T01:32:24+07:00,measure,WGS84,-9.731799,124.842166
KOMATSU,PC200,8M0,C21766,2019-01-10T01:35:24+07:00,measure,WGS84,-1.256566,131.337666
KOMATSU,PC200,8M0,C21765,2019-01-10T01:34:24+07:00,measure,WGS84,-7.485066,111.893499
KOMATSU,PC200,8M0,C21764,2019-01-10T01:47:24+07:00,measure,WGS84,-7.23,112.7065
KOMATSU,PC200,8M0,C21763,2019-01-10T01:38:24+07:00,measure,WGS84,-6.788333,111.676733
KOMATSU,PC200,8M0,C21762,2019-01-10T01:18:24+07:00,measure,WGS84,1.1294,118.7401
KOMATSU,PC200,8M0,C21761,2019-01-10T01:32:00+07:00,measure,WGS84,-1.574899,127.449933
KOMATSU,PC200,8M0,C21760,2019-01-10T01:32:00+07:00,measure,WGS84,-1.577766,127.453066
KOMATSU,PC200,8M0,C21759,2019-01-10T01:31:00+07:00,measure,WGS84,-4.9444,119.630866
KOMATSU,PC200,8M0,C21758,2019-01-10T01:32:00+07:00,measure,WGS84,-1.5751,127.449833
KOMATSU,PC200,8M0,C21754,2019-01-10T01:31:00+07:00,measure,WGS84,-1.584033,127.453499
KOMATSU,PC200,8M0,C21753,2019-01-10T01:35:24+07:00,measure,WGS84,-1.548066,127.430266
KOMATSU,PC200,8M0,C21752,2019-01-10T01:32:00+07:00,measure,WGS84,-1.536599,127.416633
KOMATSU,PC200,8M0,C21751,2019-01-10T01:33:24+07:00,measure,WGS84,0.308166,115.543733
KOMATSU,PC200,8M0,C21750,2018-12-13T18:56:29+07:00,measure,WGS84,0.709333,111.857566
KOMATSU,PC200,8M0,C21749,2019-01-10T01:32:24+07:00,measure,WGS84,-2.164966,110.919433
KOMATSU,PC200,8M0,C21748,2019-01-09T01:48:24+07:00,measure,WGS84,0.301599,115.557799
KOMATSU,PC200,8M0,C21747,2019-01-10T01:39:24+07:00,measure,WGS84,-0.5296,115.610166
KOMATSU,PC200,8M0,C21746,2019-01-10T01:00:00+07:00,measure,WGS84,-6.154433,106.936799
KOMATSU,PC200,8M0,C21745,2019-01-10T01:26:24+07:00,measure,WGS84,-6.154366,106.936866
KOMATSU,PC200,8M0,C21744,2019-01-10T01:12:24+07:00,measure,WGS84,-6.154633,106.936599
KOMATSU,PC200,8M0,C21743,2019-01-10T01:28:24+07:00,measure,WGS84,-6.153932,106.936667
KOMATSU,PC200,8M0,C21742,2019-01-10T01:39:24+07:00,measure,WGS84,-2.406766,139.308466
KOMATSU,PC200,8M0,C21741,2019-01-10T01:33:00+07:00,measure,WGS84,-2.164666,110.9194
KOMATSU,PC200,8M0,C21738,2019-01-10T01:37:24+07:00,measure,WGS84,-0.4508,117.283733
KOMATSU,PC200,8M0,C21737,2019-01-10T01:07:00+07:00,measure,WGS84,1.112666,118.721766
KOMATSU,PC200,8M0,C21736,2019-01-10T01:37:24+07:00,measure,WGS84,-6.022266,105.942799
KOMATSU,PC200,8M0,C21735,2019-01-09T01:54:25+07:00,measure,WGS84,-3.841033,122.4759
KOMATSU,PC200,8M0,C21734,2019-01-09T01:36:24+07:00,measure,WGS84,-6.154066,106.936633
KOMATSU,PC200,8M0,C21733,2019-01-09T01:32:24+07:00,measure,WGS84,-6.154199,106.9371
KOMATSU,PC200,8M0,C21732,2019-01-10T01:55:24+07:00,measure,WGS84,-6.154333,106.936733
KOMATSU,PC200,8M0,C21731,2019-01-10T01:37:24+07:00,measure,WGS84,-0.993567,100.380233
KOMATSU,PC200,8M0,C21730,2019-01-10T01:35:00+07:00,measure,WGS84,-7.034199,109.3913
KOMATSU,PC200,8M0,C21729,2019-01-10T01:38:24+07:00,measure,WGS84,-4.069233,119.881166
KOMATSU,PC200,8M0,C21728,2019-01-10T01:36:00+07:00,measure,WGS84,-6.667833,106.882299
KOMATSU,PC200,8M0,C21727,2019-01-10T01:38:24+07:00,measure,WGS84,-6.668333,106.882
KOMATSU,PC200,8M0,C21726,2019-01-10T01:00:00+07:00,measure,WGS84,-6.154033,106.936633
KOMATSU,PC200,8M0,C21725,2019-01-10T01:40:24+07:00,measure,WGS84,-6.154233,106.936599
